kepid,kepoi_name,koi_period,koi_time0bk,koi_duration,label
6047498,K01013.01,0.51872711,133.676312,1.252,0
8125580,K01014.01,17.31711739,142.36094,3.1518,1
8158127,K01015.01,9.42889884,140.1046,4.4481,1
10158990,K01080.01,1.096583368,133.61436,2.1188,0
10141900,K01082.01,6.50327035,135.26657,2.591,1
10141900,K01082.02,4.09667624,133.09833,2.19,1
10141900,K01082.03,1.196548464,132.53363,1.2592,1
8410727,K01148.01,11.47609015,135.39622,5.046,1
8410727,K01148.02,25.2630467,134.18397,6.22,1
8349405,K01149.01,7.1688266,136.23827,1.29,0
8278371,K01150.01,0.677374687,133.94573,1.8361,1
8280511,K01151.01,10.43547031,134.82462,3.4167,1
8280511,K01151.02,7.41084314,135.75425,3.245,1
9710326,K00947.01,28.59914031,189.92667,3.6567,1
9761882,K00948.01,24.58716355,173.70572,3.984,1
5297298,K00130.01,34.193600311,155.2966351,5.41382,0
9766437,K00949.01,12.53248222,170.76535,4.0168,1
9775938,K00951.01,13.19720694,171.545479,3.4872,1
8644288,K00137.02,14.85890852,128.154869,3.5252,1
8158127,K01015.02,4.08897299,135.76402,3.585,1
8176653,K01016.01,2.866680334,134.066374,1.1264,0
8174625,K01017.01,17.44486016,141.6802,4.445,1
8183911,K01018.01,8.30697421,137.08254,2.76,0
8179973,K01019.01,2.49705175,135.3072596,3.79,0
10157458,K01083.01,7.33685101,138.5829,3.548,1
4649305,K00143.01,22.65117451,140.337593,3.6895,0
10148521,K01084.01,1.204274435,134.05838,1.3362,0
10118816,K01085.01,7.71790675,139.15725,1.84,1
10122255,K01086.01,27.6652847,144.8714,6.633,1
3124412,K01087.01,0.948950734,134.368152,4.0245,0
3835670,K00149.01,14.55730897,145.095012,7.7643,1
10287248,K01152.01,4.722254104,178.243313,3.451,0
10351767,K01153.01,0.635069939,134.0209283,2.07171,0
10342041,K01155.01,0.933746515,133.387415,6.6522,0
10514770,K01156.01,1.872421727,134.366162,1.5261,0
9775938,K00951.02,33.6528474,147.8025,3.9616,1
9787239,K00952.01,5.90127815,171.40674,2.1979,1
9787239,K00952.02,8.75209691,170.63671,2.3742,1
9787239,K00952.03,22.78078241,155.20408,3.3002,1
9787239,K00952.04,2.896005211,133.61228,1.6776,1
9787239,K00952.05,0.742957911,133.27936,0.6688,1
2309719,K01020.01,54.35635067,164.070221,6.4345,0
2558363,K01021.01,0.54624855,178.5614,2.0543,0
2716853,K01022.01,18.82744023,196.19088,4.664,1
2445154,K01023.01,8.4120069,139.64745,3.923,0
2715135,K01024.01,5.747711909,133.29939,1.8923,1
8644288,K00137.03,3.504691252,133.511941,1.9811,1
3113266,K01088.01,0.995861402,132.346819,1.1507,0
3247268,K01089.01,86.67856052,175.597013,10.1289,1
3247268,K01089.02,12.21828097,140.321095,2.6969,1
3232859,K01090.01,8.387210055,138.903759,1.6477,0
3098184,K01091.01,15.2384539,369.56902,19.292,0
2720309,K01092.01,0.413334492,133.212225,2.3808,0
10342065,K01157.01,0.93374614,133.388153,6.551,0
10352945,K01158.01,6.47179275,356.38477,6.788,0
10354039,K01159.01,64.617518,166.14425,5.796,1
10330115,K01160.01,13.21409607,140.58492,3.5641,1
10426656,K01161.01,6.05729966,135.92756,3.7419,1
9820483,K00953.01,3.584101048,170.427829,2.7316,1
9941662,K00013.01,1.763587535,120.5659254,3.16877,1
7778437,K00131.01,5.014234733,133.174289,4.589,1
9823457,K00954.01,8.11528727,174.52257,3.211,1
9823457,K00954.02,36.9250409,174.22246,4.9381,1
2574201,K01025.01,37.4783492,157.31713,5.317,0
2166206,K01028.01,8.09695764,140.74216,3.319,0
2164169,K01029.01,32.3122867,133.867,6.569,1
2574338,K01030.01,9.22961384,138.43961,2.235,1
2584163,K01031.01,14.5598556,135.95038,5.624,1
4180280,K00144.01,4.176254191,133.090415,3.6716,1
3239636,K01093.01,0.528755447,133.38227,5.714,0
2721030,K01094.01,6.10027621,135.58656,4.7476,1
3340070,K01097.01,10.9110487,142.52714,7.033,0
7626506,K00150.01,8.408878137,134.006366,3.4967,1
10426656,K01161.02,10.93725572,136.98549,3.0822,1
10426656,K01161.03,2.97136658,134.38662,2.716,1
10528068,K01162.01,158.6850022,173.94993,11.5372,1
10468940,K01163.01,2.936527336,135.71829,1.771,1
9825625,K00955.01,7.03902016,175.73059,3.8633,1
9875711,K00956.01,8.360870704,175.64459,2.7144,1
7661409,K00957.01,3.14051153,178.4691,8.2806,0
1026957,K00958.01,21.76129812,166.540438,1.243,1
10002261,K00959.01,12.713794177,175.0725677,2.44093,0
8176650,K00960.01,15.801100028,177.1533515,6.37505,0
5899544,K01034.01,1.739428983,354.889074,2.4894,0
5963222,K01035.01,1.217266418,133.328666,3.3208,0
5982353,K01036.01,19.563092517,134.3548284,6.9547,0
6205468,K01037.01,3.7228551,179.30315,12.8164,0
8506766,K00138.01,48.93786896,140.76639,6.5868,0
3240706,K01098.01,5.48990788,134.10438,4.02,0
2853093,K01099.01,161.5278347,198.00137,3.6734,1
3228824,K01100.01,0.73093905,355.90306,2.8437,0
3245969,K01101.01,11.39102358,137.70864,2.303,1
3231341,K01102.01,12.33343853,137.58782,6.221,1
10468940,K01163.02,8.01500821,134.8277,3.0137,1
10341831,K01164.01,0.933749941,133.38422,6.606,0
10337517,K01165.01,7.053934488,136.357253,1.7244,1
10337517,K01165.02,4.29263699,134.80018,2.7,1
10351231,K01166.01,7.6746614,133.22431,1.9374,1
10485179,K01167.01,0.445275074,133.971372,2.276,0
8561063,K00961.01,1.213770423,170.483645,0.5532,1
8561063,K00961.02,0.453287416,133.869741,0.4445,1
8892910,K00132.01,10.810132734,132.95157,4.4618,0
8561063,K00961.03,1.865114193,133.792344,0.4279,1
10657664,K00964.01,3.273699006,171.2385098,3.07626,0
3337351,K00965.01,7.047103499,175.03337,3.3208,0
6153201,K01038.01,0.530300102,354.985736,2.8502,0
5802486,K01039.01,1.073917869,177.924088,2.4305,0
5817553,K01040.01,4.206096814,136.44854,10.7381,0
5982368,K01041.01,19.56313723,369.11182,6.8575,0
5816811,K01042.01,2.227718792,134.452638,4.9699,0
5816165,K01043.01,0.591914504,355.353791,1.0225,0
7102227,K01360.01,36.7704935,164.29112,4.42,1
7102227,K01360.02,14.58932429,141.93498,2.4184,1
7102227,K01360.03,0.764017553,132.2214,1.103,1
6960913,K01361.01,59.8780258,151.1847,4.8027,1
11122894,K01426.02,74.92768653,124.99266,4.74,1
11122894,K01426.03,150.0189511,224.685714,4.3823,1
11129738,K01427.01,2.613020421,133.11283,1.9588,1
11401182,K01428.01,0.927859786,133.905978,1.4279,1
11030711,K01429.01,205.912735,252.74129,9.992,1
11512246,K00168.03,7.10695741,138.32271,5.1462,1
6690082,K01240.01,2.1395563,133.65392,2.0678,1
6690082,K01240.02,4.807103254,134.640371,0.9393,1
6448890,K01241.01,21.4054422,147.08981,11.721,1
6448890,K01241.02,10.5007712,135.6479,14.522,1
10730034,K01305.01,2.633852528,134.56431,2.0206,1
10730034,K01305.02,6.18670882,136.63308,2.909,1
10858691,K01306.01,1.796320953,133.33662,1.9139,1
10858691,K01306.02,3.468073,136.00831,2.361,1
10858691,K01306.03,5.9142668,133.49193,2.661,1
8107380,K00162.01,14.00640392,142.20885,4.6919,1
6936909,K01363.01,3.546531809,134.90127,2.2746,1
6936909,K01363.02,5.70070626,132.69229,1.6408,1
6962977,K01364.01,20.8341497,186.03921,4.522,1
6962977,K01364.02,7.0556584,181.91205,3.0479,1
11176127,K01430.01,10.47548084,152.64165,2.3024,1
11176127,K01430.02,22.92886314,143.86271,2.0831,1
11176127,K01430.03,77.4740991,184.24533,4.168,1
11014932,K01432.01,6.88595222,138.40761,4.148,1
6677256,K01243.01,3.125814002,356.41184,1.7895,0
8030148,K00155.01,5.660669429,137.416045,4.6483,1
6692833,K01244.01,10.80487163,134.09498,2.7215,0
6693640,K01245.01,13.71938426,140.74483,5.5677,1
10858691,K01306.04,29.2214959,139.32807,4.014,1
10973814,K01307.01,44.8520997,172.46196,3.5729,1
10973814,K01307.02,20.34237838,137.6952,2.3351,1
6541920,K00157.05,118.3786735,287.28744,9.5574,1
10586208,K01308.01,23.58444746,145.95798,5.5545,1
6962977,K01364.03,11.97884409,178.96957,3.751,1
6962977,K01364.04,3.71545593,169.78318,2.558,1
6962977,K01364.05,2.58083264,171.56048,2.1729,1
7174351,K01365.01,1.487084251,133.97746,1.3233,0
6932987,K01366.01,19.25404023,164.78424,4.6509,1
11014932,K01432.02,15.0549356,144.575,4.801,1
11014932,K01432.03,2.92721119,133.82725,2.545,1
11014932,K01432.04,38.2856338,143.2984,6.512,1
11288505,K01433.01,19.80787763,139.37983,3.453,1
11493431,K01434.01,2.343230566,133.20732,2.0424,1
8801343,K01247.01,2.73987398,134.5503077,4.15886,0
8488878,K01248.01,5.801880653,357.453464,4.2608,0
8560285,K01249.01,85.34092607,386.211642,10.6141,0
8620565,K01250.01,0.782045734,134.0214,1.7945,0
10854768,K01309.01,10.1171684,137.44489,4.6677,1
10964440,K01310.01,19.12947603,139.4353,3.9622,1
10713616,K01311.01,83.5781976,202.45865,7.2487,1
10963242,K01312.01,6.1469956,135.07385,3.3153,1
10785538,K01313.01,0.522457732,133.751976,0.8907,0
6932987,K01366.02,54.1558384,172.36559,4.432,1
8191672,K00018.01,3.548465446,122.9014315,4.56904,1
6851425,K00163.01,11.1199028,139.753524,3.3759,1
6934291,K01367.01,0.567856484,134.063088,1.0258,1
7357531,K01368.01,251.0597249,230.027745,5.1095,0
6185711,K00169.01,11.70219638,151.13414,2.6658,0
11037335,K01435.01,40.7150498,146.56647,8.587,1
11037335,K01435.02,10.44635944,133.27821,2.749,1
11389771,K01436.01,2.508553286,135.0112,2.2664,1
11389771,K01436.02,13.75129636,144.61389,3.853,1
8737796,K01252.01,0.885747456,134.486834,4.4788,0
8462258,K01253.01,3.611541977,357.25064,8.6068,0
10925104,K00156.01,8.041347775,143.038292,2.6332,1
8454250,K01254.01,5.082722475,137.26075,5.9139,0
8848271,K01256.01,9.991625291,137.447816,3.8552,0
10585852,K01314.01,8.57504983,140.14063,8.653,1
10794087,K01316.01,7.64970832,138.33113,6.625,1
6541920,K00157.06,10.30401132,138.50377,4.2246,1
4275739,K01317.01,2.171827838,355.083686,3.2205,0
7287415,K01369.01,3.016182013,133.88395,2.8349,1
6924203,K01370.01,6.8833761,135.26522,2.2702,1
6878167,K01371.01,0.833980196,133.68304,1.756,0
6880531,K01372.01,69.62754202,176.3098622,11.07,0
6863839,K01373.01,1.926353494,133.68077,2.5305,0
7296086,K01374.01,0.890737359,134.56707,1.9257,0
11389771,K01436.03,5.41908491,131.6422,2.3379,1
11599038,K01437.01,7.01733571,133.90592,3.567,1
11193263,K01438.01,6.91134223,136.64878,5.6743,1
11027624,K01439.01,394.6249514,177.84534,24.108,1
11032227,K01440.01,7.19304935,136.05065,3.407,1
8751933,K01257.01,86.64764448,173.794641,4.2326,1
8630788,K01258.01,36.33750453,160.39806,7.06,1
8630788,K01258.02,14.64613058,136.5227,5.688,1
8630788,K01258.03,148.272013,138.00557,4.192,1
8823426,K01259.01,1.506507172,178.18515,4.5346,0
4070376,K01318.01,1.634614356,133.96855,3.4422,0
4078157,K01319.01,16.025018977,367.693328,3.8828,0
4164994,K01320.01,10.50682978,360.082152,3.7769,1
4480676,K01321.01,0.711966971,134.223486,2.0221,0
4079535,K01322.01,17.72724392,356.795528,4.1073,0
6766634,K01375.01,321.2124365,206.930556,4.012,1
6774826,K01376.01,7.13895376,184.24569,4.568,0
5652237,K00164.01,4.4645454,132.31538,2.8823,0
7211469,K01377.01,11.29689442,134.57233,4.623,1
7375795,K01378.01,19.30112039,133.35614,6.0752,0
7255336,K00019.01,1.20320092,133.929836,1.9197,0
7831264,K00171.01,5.968724048,137.158607,3.651,1
7802136,K01449.01,10.980246199,137.1376073,3.74464,0
7532973,K01450.01,2.144632238,133.984128,6.2701,1
9632895,K01451.01,27.32204488,159.7472774,5.6716,0
7449844,K01452.01,1.152216965,133.277861,2.2245,0
8766222,K01260.01,5.2972293,177.95111,3.799,0
8678594,K01261.01,133.460999,216.04334,11.4997,1
10925104,K00156.02,5.188563677,145.362252,2.3683,1
8678594,K01261.02,15.19423359,142.73422,3.106,1
8703884,K01262.01,14.17098745,359.82956,3.4804,0
8560840,K01263.01,31.9734169,133.86598,13.262,0
4076098,K01323.01,3.990105908,355.840837,2.4108,1
4551328,K01324.01,0.52205862,133.138446,2.0847,0
4282872,K01325.01,10.035381809,137.471481,3.4062,1
4639868,K01326.01,53.100942624,135.9717179,2.2868,0
10555375,K00158.01,5.80181368,137.57807,4.119,0
4372768,K01327.01,15.6402515,359.07991,6.222,0
7375795,K01378.02,0.691666384,135.94927,1.9603,0
7211221,K01379.01,5.62154315,136.89013,2.4143,1
7025526,K01380.01,1.074106954,133.84323,1.9797,0
9451127,K01381.01,5.117401517,134.586518,4.3056,0
9446824,K01382.01,4.20233673,179.533899,3.6973,0
11356260,K01441.01,8.50698069,134.64421,2.938,1
11044770,K00170.01,15.60865244,144.29934,6.26,0
11600889,K01442.01,0.669310092,134.131388,1.6274,1
11197126,K01443.01,4.494498254,134.77583,1.9742,0
11043167,K01444.01,44.9306706,140.2077,6.539,1
8612847,K01264.01,14.13175309,142.26044,4.0136,1
8552583,K01265.01,1.061934816,133.84801,3.2551,0
8547140,K01266.01,11.41926141,137.66894,3.9908,1
8519253,K01267.01,5.93821065,136.52839,2.5128,0
8757910,K01269.01,0.655001616,133.176794,1.8136,0
4072526,K01329.01,33.1996355,153.66086,5.022,1
4150539,K01330.01,8.65306587,134.30886,4.486,0
4455231,K01332.01,19.30581662,373.18998,4.2902,1
8953257,K01383.01,3.221785738,136.141517,3.3411,0
8971432,K01384.01,0.6243875,133.0436541,1.92102,0
9278553,K01385.01,18.610092584,139.0850449,4.98308,0
9527915,K00165.01,13.22175358,139.570627,2.7884,1
9143254,K01386.01,1.137525054,133.805565,2.68228,0
8949247,K01387.01,23.799939273,152.5654761,5.02319,0
11336883,K01445.01,7.16893064,135.67854,4.6766,1
12506351,K01446.01,1.22775877,133.78679,2.7545,0
7622486,K01447.01,40.24649897,161.306577,6.0203,0
7622486,K01447.02,2.27999662,133.640649,5.7777,0
9705459,K01448.01,2.48658617,134.110364,2.7189,0
8564587,K01270.01,5.729317577,138.559971,1.1816,1
10925104,K00156.03,11.776132317,142.705753,2.8971,1
8564587,K01270.02,11.60908533,133.99324,2.2603,1
8552498,K01272.01,0.530967162,133.849416,3.3659,0
8806072,K01273.01,40.05881661,169.91063,5.595,1
4455231,K01332.02,6.09747233,354.05919,3.431,1
4455231,K01332.03,56.637918,135.51975,6.172,1
4285107,K01333.01,2.243016513,133.45086,2.721,0
4150624,K01334.01,8.6531216,134.30147,4.39,0
8972058,K00159.01,8.99088621,136.73923,4.2447,1
9346253,K01388.01,34.064566412,150.452048,9.6114,0
9002237,K01389.01,4.350087749,134.800238,2.6428,0
9288786,K01390.01,1.744101106,134.50867,1.5497,0
8958035,K01391.01,7.981187121,133.802114,1.8071,0
9040849,K01392.01,4.118775582,357.261244,3.76,0
7842610,K01453.01,0.971933156,133.853925,1.9265,0
7830637,K01454.01,121.5991278,137.27469,15.1596,0
7832356,K01456.01,7.886632468,360.514132,5.2147,1
9643874,K01457.01,8.027681123,360.171355,3.0942,1
8800954,K01274.01,704.962626,492.77178,18.003,1
8583696,K01275.01,50.28635977,167.63351,6.3212,1
8804283,K01276.01,22.79020351,138.68515,5.0394,1
8804283,K01276.02,13.26079792,139.0988,3.912,1
8552565,K01277.01,1.061932545,133.850441,2.1429,0
4155328,K01335.01,127.8334997,293.41845,10.914,1
4077526,K01336.01,10.21864532,136.8622,3.802,1
4077526,K01336.02,15.573637,132.44282,5.326,1
4077526,K01336.03,40.1015561,132.71244,5.246,1
4077526,K01336.04,4.45814897,134.39743,2.867,1
8937021,K01394.01,5.663621501,133.89009,1.2968,0
8935810,K01395.01,6.230335,181.29566,1.6493,1
2441495,K00166.01,12.49340725,138.462232,2.2614,1
9455556,K01396.01,6.62643441,183.98789,3.1752,1
9455556,K01396.02,3.70122061,180.27172,2.523,1
3732821,K01207.01,13.73474071,142.32752,2.769,1
3962357,K01210.01,14.55387488,134.11669,6.973,1
9110357,K00016.01,0.895277575,133.411986,2.711,0
8394721,K00152.04,81.0637895,139.53492,3.001,1
8609450,K01278.01,24.8056775,145.07526,6.148,1
6541920,K00157.01,13.02493307,138.176157,4.5706,1
8609450,K01278.02,44.3471936,161.31738,6.43,1
8609450,K01278.03,9.2207691,138.0072,4.907,1
8609450,K01278.04,13.6396648,141.7301,5.425,1
4243911,K01337.01,1.922799706,134.50174,1.8604,1
4466677,K01338.01,3.222975318,178.0701,2.9247,1
4135665,K01339.01,4.16811839,134.89621,2.8084,1
9269281,K01398.01,5.82348911,354.99602,2.2441,1
9157908,K01400.01,9.41475056,142.32936,4.736,0
9030447,K01401.01,0.56669006,133.81294,2.1674,0
9034103,K01402.01,7.13969705,137.18652,3.981,1
9214942,K01403.01,18.75470238,141.7172,3.0331,1
3858704,K01211.01,3.00363219,135.64129,3.732,0
3749134,K01212.01,11.30123036,134.91855,4.022,1
3556220,K01213.01,0.796722833,133.07985,2.4551,0
3660924,K01214.01,4.24153629,133.45522,2.971,1
3939150,K01215.01,17.32419108,142.09977,8.045,1
8628758,K01279.01,14.37457572,138.20189,4.7892,1
8628758,K01279.02,9.65188331,132.15947,4.296,1
8509361,K01280.01,6.0990118,135.52357,3.6112,0
8742590,K01281.01,49.4781446,141.82465,2.493,1
8822366,K01282.01,30.8639476,162.88077,8.864,1
8972058,K00159.02,2.403640701,134.73065,1.4012,1
4386059,K01340.01,2.90060781,179.83386,2.563,0
4650674,K01341.01,4.51436096,134.0293,3.0083,1
4275721,K01342.01,3.77359871,134.07013,2.7282,1
4275721,K01342.02,8.18182189,134.81423,2.4566,1
8874090,K01404.01,13.32389352,135.24585,3.2208,1
11666881,K00167.01,4.919584997,134.602396,4.1988,1
9264949,K01405.01,11.41911886,186.30498,5.135,1
9271752,K01406.01,11.36113254,136.92584,4.1886,1
9007866,K01407.01,1.3866358,134.3472,4.77,0
9150827,K01408.01,14.53410833,145.42643,3.3094,1
3939150,K01215.02,33.0063185,145.38821,7.118,1
3839488,K01216.01,11.13127159,134.36341,4.2372,1
3542588,K01217.01,3.47143963,133.74061,3.663,0
3442055,K01218.01,29.6193891,133.68205,4.9595,1
3440861,K01219.01,3.50376155,134.6825677,3.16,0
12252424,K00153.01,8.925079516,139.71389,2.6766,1
8700771,K01283.01,8.0922105,138.04535,5.7696,1
10960993,K01284.01,3.117087797,134.684738,3.06941,0
6541920,K00157.02,22.687155,148.455435,5.4921,1
10599397,K01285.01,0.937406378,134.726531,1.9515,0
10879208,K01286.01,0.668483615,178.281377,2.0909,0
10843203,K01287.01,4.429633087,355.143546,3.0257,0
4570931,K01343.01,1.544927524,133.54909,1.0134,0
4136466,K01344.01,4.48758768,133.36092,2.874,1
7284688,K01345.01,0.323021692,133.603668,2.3442,0
7199774,K01346.01,4.70818628,137.0593,3.278,0
7037540,K01347.01,14.405857436,360.3847471,5.48509,0
6866228,K01348.01,7.702374154,137.563452,3.8459,0
9391208,K01409.01,16.56062577,133.49703,2.611,1
9391506,K01410.01,15.74958583,150.24579,4.6672,1
8950853,K01412.01,37.8145252,134.66424,9.109,1
9006449,K01413.01,12.64504291,138.63149,9.117,1
9006449,K01413.02,21.5262958,132.28787,8.392,1
9006449,K01413.03,33.8845825,159.98819,6.538,1
4043190,K01220.01,6.40087137,136.8824,2.5561,1
3640905,K01221.01,30.1599411,138.51774,7.874,1
3640905,K01221.02,51.0771048,152.35694,11.233,1
4060815,K01222.01,4.2856756,134.4812,4.059,0
6613006,K01223.01,7.388833611,133.9344039,5.62857,0
6606653,K01224.01,2.698021895,136.32786,23.192,0
10790387,K01288.01,117.93110803,219.704226,5.8796,1
10748393,K01289.01,4.887806806,354.539481,2.4078,0
10874226,K01290.01,11.973605044,144.779315,4.3117,0
10661771,K01291.01,1.231364189,133.036618,5.8574,0
10924853,K01292.01,2.102416517,134.394943,1.7684,0
10874926,K01293.01,11.703109303,133.721698,2.0467,0
6631721,K00160.01,13.73808249,134.43787,3.354,0
6847018,K01349.01,16.66216657,142.186468,3.8762,0
7220322,K01350.01,0.752159702,134.047229,2.3621,0
6956233,K01352.01,4.81886153,358.16338,6.223,0
7303287,K01353.01,125.86540191,236.659731,9.0191,1
7303287,K01353.02,34.5439452,132.68453,3.482,1
11512246,K00168.01,10.74241765,133.2867,6.0633,1
8916492,K01414.01,4.02378908,136.23411,3.237,0
11193447,K01415.01,0.312941621,133.810501,2.0646,0
11517719,K01416.01,2.495780169,135.336948,4.2721,1
11599264,K01417.01,8.428090255,358.303469,1.881,0
11100657,K01418.01,8.344104633,361.839209,1.8014,0
6621116,K01226.01,137.75960504,173.16476,9.1713,0
6629332,K01227.01,2.155278342,133.576109,2.1064,0
6387450,K01228.01,3.661326482,135.26995,2.5714,0
12252424,K00153.02,4.75400072,128.547155,2.5394,1
6432059,K01229.01,0.76973817,133.2965754,2.5,0
6470149,K01230.01,165.739861,214.039466,24.9393,0
10549562,K01294.01,9.08937826,139.08364,6.255,0
10874614,K00017.01,3.234699282,121.4865708,3.59385,1
6541920,K00157.03,31.99552485,154.160745,4.2817,1
10666230,K01295.01,1.577800747,133.307724,2.1626,0
10971674,K01296.01,2.380862632,135.3252117,4.20416,0
6891543,K01354.01,1.752567456,134.47196,5.4993,0
7211141,K01355.01,51.92920654,151.93321,5.2637,1
7376983,K01358.01,5.644914154,356.73699,2.2599,1
5084942,K00161.01,3.105507835,133.210427,1.7458,1
11125936,K01419.01,1.336109338,178.258786,1.7419,0
11497958,K01422.01,5.841636615,135.92315,1.8734,1
11497958,K01422.02,19.85029495,133.64933,2.8407,1
11512246,K00168.02,15.27443889,147.57983,6.0765,1
6462874,K01231.01,22.34293693,155.08552,7.0813,0
6665223,K01232.01,119.40817159,232.649303,9.3537,0
6545358,K01233.01,1.171536413,178.597581,1.5878,0
6390824,K01234.01,0.973547911,133.49742,2.2858,0
6546528,K01235.01,3.053563251,133.88354,3.2551,0
10676923,K01297.01,1.031096352,133.93938,2.781,0
10604335,K01298.01,11.00817635,143.22611,2.013,1
10604335,K01298.02,92.7495777,173.27975,5.506,1
10864656,K01299.01,52.5008645,171.52114,14.9066,1
10975146,K01300.01,0.63133171,133.94488,1.1487,1
10538176,K01301.01,12.69905011,184.9868,2.9899,1
7376983,K01358.02,8.74292005,358.59286,2.6277,1
7376983,K01358.03,3.64830183,355.39128,1.9985,1
7376983,K01358.04,2.345863002,354.11185,1.6795,1
6946199,K01359.01,37.1011418,370.4803,5.5556,1
11497958,K01422.03,10.8644095,131.12833,1.853,1
11177707,K01423.01,124.4197175,150.59616,3.7197,1
11611600,K01424.01,1.219568047,133.460233,1.5681,1
